business_name,rating,review
The Restaurant at St Martins Lane London,5.0,"I’m staying at St Martin’s Lane Hotel and had breakfast at the restaurant this morning. The continental buffet was solid—fresh fruit, yogurt, granola, and a decent pain au chocolat—but the Shakshuka was the real standout. Frayer was attentive without being overbearing, making the experience seamless. The seating was surprisingly comfortable, and the atmosphere felt relaxed. I’m looking forward to breakfast there again."
The Restaurant at St Martins Lane London,5.0,"This place was really nice! Service was really good, they accomodated us as a walk-in, and we were treated really well. The atmosphere was super chill."
The Restaurant at St Martins Lane London,1.0,"Look, we came here for the great reviews but we noticed a huge lack of execution. The service was fine but our cut of meat was not great and the dessert was off putting, there are better places to eat in the city, I would not recommend."
The Restaurant at St Martins Lane London,5.0,Great food. Great ambiance and top service firm Nuna!
The Restaurant at St Martins Lane London,5.0,"Excellent restaurant, we got there by accident, but were absolutely satisfied with the quality of service and taste!"
The Restaurant at St Martins Lane London,5.0,"Our server, Manuel, was very friendly and helpful. The food was excellent. Our family had a wonderful time here celebrating me and my husband’s birthdays."
The Restaurant at St Martins Lane London,5.0,"Atmospheric, cozy place, polite and smiling staff, tasty and interesting dishes. We went with a large group of colleagues."
The Restaurant at St Martins Lane London,5.0,Amazing food and service. Staff Manuel is friendly and surprised us with slice of cake for both of our birthdays. Definitely coming back again. Restaurant is just 6 minutes walk from the palace theatre. Had their 2 course pre-theatre menu
The Restaurant at St Martins Lane London,5.0,"It was a very nice meal, the food was good and the waiter Adam was really sympatic."
The Restaurant at St Martins Lane London,4.0,"Very well presented food, not cheap but everything was done very well.  Tuesday night was very quiet but that suited us wanting to catch up."
The Restaurant at St Martins Lane London,5.0,"My girlfriend and I attended the Den for Afternoon Tea. The food was delicious and selection of tea was great. Additionally, our waitress Aarati was very attentive and overall excellent. I would highly recommend this experience."
The Restaurant at St Martins Lane London,5.0,"The Restaurant at St Martins Lane offers a vibrant dining experience in the heart of London. Highlights include their impeccably prepared seafood and creative vegetarian options, which are both flavorful and beautifully presented. The staff are attentive and knowledgeable, enhancing the overall experience with excellent service."
The Restaurant at St Martins Lane London,5.0,"We loved it, breakfast was great and Frayer was amazing. We felt really well taken care of!"
The Restaurant at St Martins Lane London,5.0,"Monika and all the crew are taking really good care of us and the kids. Fresh food, nice people. Aldo! thanks! We have a couple more days in this nice hotel."
The Restaurant at St Martins Lane London,5.0,"This restaurant is airy, you can listen to each other, amazing service from Manuel, food was delicious
A bit pricey but totally deserving"
The Restaurant at St Martins Lane London,5.0,The breakfast was amazing! We loved the deviled eggs and looked forward to it every day.
The Restaurant at St Martins Lane London,5.0,"Great afternoon tea experience with great food and tea selection.
Passionate and careful staff. In particular Joao was very friendly and welcoming!
Definitely recommended!"
The Restaurant at St Martins Lane London,5.0,"Located in London’s vibrant West End, The Restaurant at St. Martin’s Lane offers a sleek, modern ambiance and exceptional service. The chic, minimalist decor creates a stylish setting for a refined dining experience. While it’s on the pricier side, the overall atmosphere and service make it a solid choice for a special night out."
The Restaurant at St Martins Lane London,5.0,Monika thank you for your excellent service! You made our stay and restaurant experience wonderful!
The Restaurant at St Martins Lane London,5.0,"We had the best time having brunch on the terrace. Food and bottomless drink were great value for money and service was excellent. Manuel was a brilliant waiter, he made our experience. Joao was also excellent. Will definitely be back next time we visit London in a big group."
Behind Restaurant,,
Behind Restaurant,5.0,"Fantastic lunch!
Such a beautiful restaurant!
Intimate, friendly, special.
The chefs produced the most exquisite flavours, which we devoured!
Audrey was very knowledgeable about all the wines and was lovely too.
Highly recommend this restaurant, it’s cool, it’s delicious and it’s small and intimate. Everything is done in front of you, absolutely loved it!
Will be back, I wish Andy continued success."
Behind Restaurant,5.0,"Great experience. Fantastic for those who love seafood, as it's the focus of their menu. They're not necessarily pushing boundaries with their cooking, but their quality and skill is undoubted. Very well deserved of their michelin star, probably one of our favorite 1-star restaurants in London now."
Behind Restaurant,5.0,"Behind is an absolute gem, easily the best meal I’ve had this year. From the moment you step inside, the atmosphere feels warm, refined, and welcoming. The open kitchen concept makes dining here an incredible experience – you get to watch a passionate, highly skilled team at work, and the precision and artistry behind every plate is mesmerising.

The food is exceptional. Every course is beautifully thought out, with bold flavours balanced perfectly and ingredients allowed to truly shine. You can tell there is genuine care and creativity behind every dish, and the pacing of the tasting menu is spot on. The wine pairings were equally impressive, elevating the whole evening.

Service was faultless – attentive without being intrusive, knowledgeable, and genuinely enthusiastic. It’s rare to find a place where every detail, from presentation to hospitality, feels so considered.

Well done Andy and team 👏🏼"
Behind Restaurant,5.0,"Excellent in all ways. Incredible flavours with a wide range, from fresh asian to rich french styles. Brilliant, especially for pescatarians"
Behind Restaurant,5.0,"It was a fantastic experience, showing just how unique flavours can come from simple ingredients. Perfect for seafood lovers, though they’re more than happy to accommodate non-meat eaters as well. While we expected mostly seafood, the chef surprised us with refreshing herb sorbets and fruity shots between courses, which was a delightful touch. The atmosphere is definitely more relaxed than most fine dining spots, with soft lighting and mellow music adding to the charm. The chefs were incredibly friendly and welcoming, making it feel almost like dining at home with friends. And don’t miss out on checking the unique restrooms while you’re there."
Behind Restaurant,5.0,"Amazing. Incredible. Phenomenal. What a bloody treat! Went there last night and from start to finish it was incredible. The ten courses each had their own spectacular taste and we decided to go with the wine pairing - the wine glasses were extremely generous. The restaurant was very accommodating to my allergies - they even remembered them and the dish i had as a replacement was potentially my favourite (i did mention for it to be put back on the menu!). Really thank you for such an incredible night, we really won’t forget it. Special mention to Connor, Audrey, Olivier, Giorgio and Andy (sorry if I missed anyone). Will be telling everyone about this night for many years to come."
Behind Restaurant,4.0,"Good food and creative dishes at Behind.

Had the tasting menu on the 7th of February.

Highlights is the broth dish and the ice cream in the end! The apple skin and carrot juice is also amazing and very refreshing!"
Behind Restaurant,5.0,"What a place! The food was fantastic. This is probably my favourite spot I’ve been to in London. Interesting seafood focused food with some twists. They use the sauce and natural ingredients for the flavour no unnecessary added salt or sugar here - really packs a punch. The head chef is a lovely chap as well and so are his staff - the front of house staff member and the other chefs / servers were also great. Lean and effective team. Can’t recommend it enough. They could also accommodate me being a pescatarian as well very easily and didn’t make a big deal out of it (just let
them know in advance). To top it all off my girlfriend and I had a lovely bottle of rose. They’ve nailed the design inside and the vibe is cool but not over the top. Nothing too fancy. Spot on."
Behind Restaurant,5.0,A super friendly and down to earth team serving exquisite food from multiple influences. Such a great experience!
Behind Restaurant,5.0,Incredible experience here at Behind. From the moment we stepped in we felt special and truly part of an experience. Starting off with incredible drinks from the sommelier who really knew what she was doing to being served our courses by the chefs themselves. Each course was special within its own right but led beautifully to the next. If you want to truly taste something amazing in London then you must book the tasting menu here!
Behind Restaurant,5.0,"Here’s a great example of a Michelin-experience made right.

Setting is a very design-friendly chefs table with the perfect ambience and acoustics. Service is right on point with great hosting, relaxed conversations and highly knowledgeable about their food and preparation.

The food follows the key. Perfectly, and thoughtfully, balanced and prepared to give you something from the whole taste palate.

Went for the lunch set-menu, which was very good value-for-monetary £64pp. Highly recommend other to do the same, or entrust them for a dinner. I’m sure you won’t be disappointed.

- Value for money? Yes
- Worth a detour? Yes
- Best for (occasion)? Foodie experience
- Would I go back? Absolutely"
Behind Restaurant,5.0,"Seafood, made magic. The mixture of textures alone on each dish will surprise you in the best possible way. A delight."
Behind Restaurant,5.0,"From the moment we walked in, the service at this restaurant was nothing short of exceptional. The waitstaff were attentive, knowledgeable, and genuinely warm, striking the perfect balance between professionalism and friendliness.

As for the food and drinks—divine is the only word that fits. Every dish was beautifully presented and bursting with flavor, clearly crafted with care and fresh ingredients. The cocktails were equally impressive, with a creative flair and perfect balance.

This place delivers an experience that delights all the senses. Highly recommended."
Behind Restaurant,5.0,"Had the most unforgettable dining experience at Behind.

The intimate setting, paired with a warm and passionate team, set the stage for a stunning 10-course seafood tasting menu that was nothing short of artful. Each dish was incredible, but the standouts for me were the scallop with kipper sauce and the Sicilian red prawn. I’m still dreaming about them."
Behind Restaurant,5.0,"Every dish was superb these chefs know what they’re doing…created an amazing space to enjoy amazing seafood fine dining. One of my favourite restaurants in London.

All dishes are served by the chefs themselves no waiters no menus everything is a surprise and explained by the chefs. Definitely a food experience. Highly recommended."
Behind Restaurant,5.0,"I heard so many good things about this place before I decided to make a reservation. To be honest, I’m not a huge fan of seafood but I was convinced to give this place a shot and safe to say I was not disappointed at all.

8-course tasting menu £118 pp (when i went) and one-seating per night. Unlike some fine dining restaurants, Behind was bang for buck. Each dish was well crafted with a lot of thought put into it.

I would say that I felt like the food had a lot of elements of Japanese-like flavours which was very much to my palette!"
Behind Restaurant,4.0,"I recently had the opportunity to dine at this chef's table, known for its surprise seafood-focused menu. Here's my take on t to he experience.

The service was a bit of a mixed bag. It wasn't unfriendly, but it didn't quite exude the warmth you'd hope for in a dining establishment. It seemed as though the staff were efficient but not overly engaging.

Now, onto the food. The meal started on a high note with the first few dishes, which were truly enjoyable.

However, it was disappointing that the latter dishes were marred by excessive saltiness, which left a less than pleasant aftertaste. It was a sharp contrast to the promising start.

Overall, dining here is indeed an experience, but it may not be one that compels me to return. While the surprise menu and the initial courses were memorable, the inconsistency in service and food quality left a lot to be desired. If you're an adventurous diner looking for something different, it might be worth a try, but be prepared for a mixed experience."
Behind Restaurant,5.0,"Exceptional, if you haven’t been there you need to go. A unique experience and more than worthy of its Michelin star"
Behind Restaurant,1.0,"It’s the worst Michelin restaurant experiences I’ve ever had, especially the service part. Chef Andy Beynon is very rude. There are way better Michelin (and non Michelin) restaurants elsewhere.

I arrived on time while my friend was late.
There was miscommunication about the serving with the manager at the beginning as I asked if they can save for my friend what she might miss and serve her when she arrives. She says they will try accommodate. In that case, when the chef Andy later came and ask me if I want to start or wait for my friend, I said I’ll wait. What he didn’t mention at all is that if I don’t start without my friend I won’t be served some of the first courses. Neither on the booking email or on their website says ‘Food is STRICTLY served all together with all guests and you as a guest paying us money for an experience won’t be served the food even if we agreed to accommodate a situation.’ He says it’s ’obvious’ when he asked me if I want to start. When I asked about it later after realising I was not served the first few courses he said ‘You won’t get it because your friend was late. Nothing I can do and I have no solution.’ No smile, cold face, great customer service."
Behind Restaurant,5.0,"Sitting at the chef's table was an amazing experience. Alongside only 8 other guests, we watched the chefs prepare and serve our meals while taking the time to explain them to us. The place felt cozy and stylish and talking to the chefs made it very special. Just for this, they deserve top marks.

As for the food, it was mostly fish dishes. The meal started with mackerel and trout, both with surprising flavors that balanced well. Everything was nicely done. The prawn broth and pumpkin crab ravioli were my favorites. The cod cheek looked great but tasted too salty and needed something more, maybe a bit of sourness. But that didn’t impact our 5 star experience."
Behind Restaurant,5.0,"A true masterpiece of fine dining, this world-class restaurant delivers an unforgettable experience. The service is flawless, the ambiance is refined, and every dish is a work of art—both visually and in flavor. Highlights include expertly prepared courses, thoughtful wine pairings, and a kitchen that blends precision with creativity. From start to finish, it’s a seamless journey through culinary excellence."
Behind Restaurant,5.0,"This was my birthday treat and absolutely one of the best meals I've ever eaten.  The room is amazing, the cooking is exceptional and the staff wonderful.

Impossible to pick a standout course as every dish was fabulous, having everything brought by the chefs was lovely and Andy is an incredibly talented man and a genuinely lovely person."
Behind Restaurant,5.0,"Great overall experience and delicious food. The tasting menu was well crafted and creative, focused mainly on fresh seafood. The layout of the restaurant and the atmosphere was excellent as all the guests sits facing the open kitchen and see the food being prepared. Service was also brilliant as the staff will give you a brief intro of each dish. Highly recommended."
Behind Restaurant,5.0,"Our six-course chef's tasting lunch menu at Behind was a special treat. Five chefs and no wait staff. The chefs served and explained the dishes one by one. The visual feast, the intense flavours, the anticipation as we watched them working in the kitchen and plating to perfection – it all added up to a supremely special experience. I do wish they'd given us a menu because there was an incredible amount of detail in every dish and I can't remember it all.

The photos show all five chefs at work. The first course was the only one that had more than one component – four in all. The silky striped sauce was added at the table to great effect. Two or three trout eggs are nestled amongst the edible flowers. The tasty crispy cracker was so thin it melted in your mouth. The next course was half a quail egg filled with teensy little shrimp with tiny black eyes surrounded by delicate ramen and ""sea ramen."" All eaten with a utensil that looked like a small pair of tongs, much easier to wield than chopsticks. On finishing, we were advised to pick up the bowl and slurp down the divine broth. The dessert was some of the best chocolate I've ever had with another cracker, sweet this time, and a perfect quenelle of ice cream in between. (My daughter told me that's what it's called - she's passionate about food and researches where to eat whenever I visit her in London from Canada.)

We also really enjoyed the five chefs and their multiple nationalities and accents. A marvellous experience overall."
Behind Restaurant,5.0,"Wonderful dining experience. All the dishes tasted amazing. Love the relaxing atmosphere. They have a small team of chefs and staffs, yet they are all very friendly. Great value for money. Highly recommend this restaurant!"
Behind Restaurant,5.0,"Going to Behind is an experience.
We went to a lot of great restaurants already, but this one is special. The chefs are doing The cooking which you can see from your seats and at the same time they are also serving it. The chef Andy Beynon is super friendly and talks with the guests and explains if necessary. It is a super great, casual atmosphere and a different approach to a Michelin Star restaurant.
The menu is super nice and it becomes better and better from course to course. The chocolate dessert is the best I ever had! I really cannot understand how you can still be hungry afterwards. It was really a special night."
Behind Restaurant,5.0,"Excellent menu, great atmosphere. All cooking is done in front of you so it makes it a little interactive as well. Servings are well spaced out and not too slow as other reviews mention. Plenty of food overall, with some great flavours and textures. The brioche croissant is unbelievable. Would come again."
Behind Restaurant,5.0,"Today's food experience was lunch at @behindrestaurant in London Fields, London. The surprise seafood-focused menu was sensational. From the minute I arrived, there was chatty conversation from the chefs who then cooked and served each of the courses. Such a fun afternoon with a front row seat to some really fabulous food."
Behind Restaurant,5.0,"A must go if you’re a foodie in London restaurant scene. Chefs table style design. Amazing fish menu where you find out whilst you eat and they surprise you with each and one of the dishes. Service is phenomenal, shout out to Nathan and Jonny who made our stay one to remember."
Behind Restaurant,5.0,"Amazing food and service. Very unique and intimate experience, with only 12 other diners. Open kitchen concept allows you to admire the craft and art that goes into the food. Glad I got to try this place out and would highly recommend the restaurant to anyone!"
Behind Restaurant,5.0,"The food and service were absolutely sublime. The savoury dishes were all perfection, my personal favourite being the chicken and Sea Bream. Magical, only downside is the shared bathroom with the hotel."
Behind Restaurant,5.0,"Behind offers an exceptional dining experience with its unique open-kitchen concept, allowing diners to witness the artistry behind each dish. The tasting menu is a delightful journey of flavors, showcasing seasonal ingredients and creative combinations. Each course is beautifully presented and thoughtfully prepared. The staff is knowledgeable and attentive, enhancing the overall experience. A must-visit for those who appreciate fine dining with a personal touch"
Behind Restaurant,5.0,"Amazing Dinner, outstanding service, My out of town guest was very impressed. Every dish on the menu was carefully designed to match the highest standard and exceeded our taste buds expectations."
Behind Restaurant,5.0,Can’t fault it! Amazing seafood-based tasting menu with combination of great flavours. Modern open plan set-up but feel very cosy. Chefs introduced each dish to us when serving and it was a very enjoyable and personal dining experience.
Behind Restaurant,5.0,"Great laidback atmosphere with fantastic food. Very good prize-value proposition for a tasting menu of such quality in London.

Definitely recommend, specially for someone who wants to try their first one-star Michelin Restaurant. Or whoever wants to have good produce with inventive combinations of flavours without paying a fortune.

Would advise them to have a landline in case customers need to reach them (which was my case)."
Behind Restaurant,5.0,"A remarkable, intimate and truly delicious lunch. I highly recommend it for lunch or dinner. The room is so beautiful and the service was impeccable. Chefs will serve and then discuss the dishes. Don’t miss Behind 🙌🏻"
Behind Restaurant,5.0,Went here for my birthday and really enjoyed my time there! A seafood inspired restaurant in Hackney🤩 would love to revisit but sadly they don’t give birthday surprises..
Behind Restaurant,5.0,"6 stars all round. Inconspicuous setting for such an elaborate and lavish occasion. Sumptuous interior design elements underpinning the attention to detail for the whole operation - from greeting to goodbye.

And the food reflects all of the above and so much more. Confident, almost effortless flavour combinations."
Behind Restaurant,5.0,"Andy Beynon's restaurant is a wonderful space that reflects his passion and drive. There is an 18-cover copper horseshoe counter encircling the kitchen with a couple of rectangular tables almost in the kitchen space itself, all with fantastic views of the meal as it is being prepared. The ceiling is warehouse bare and the music reflects Beynon's personal tastes and is balanced to the course being offered. Beynon is an accomplished chef and a charming host. The chef and his brigade are part of the service at Behind, talking to diners about each dish as it is presented to them.

I have sampled some of Beynon's creations at City and Pollen Street Socials, when he was Jason Atherton's development chef, as well as at Hibiscus where he supported Claude Bosi. He has imagination and flair and it is little surprise that he landed a Michelin star within 21 days of opening his own place.

We enjoyed the 8 course tasting menu as a surprise (i.e. we did not want to know in advance what we would be eating). The whole room gets the same meal, with slight adaptions for dietary requirements. We also asked for the wine pairing. It is clear from the wine list that Beynon values artisan producers and is ethically inclined - there are many organic options from small vineyards across the globe.

The main focus is on seafood, sustainable, best-on-the-day produce that is served with care and a keen attention to detail. The brigade are not trapped at a particular station but move according to their role, as well as coming out of the kitchen to present their creations. On our visit we enjoyed fresh peas, smoked trout and pike garnished with trout roe, served in a paper thin fine pastry shell with pea shoots - a wonderful, textured mouthful; native oyster taco and oyster with cucumber, buttermilk, horseradish and oyster foam; crab pannacotta with white meat and sliced sharp gooseberries from Beynon's mother's allotment - a successful combination that has made more people than just his mother smile; another crab dish with ajo blanco and melon and cucumber balls with a warm crab broth and fine sardine toast; scallops with pickled fennel; wonderous hake, roasted, in a sherry sauce, served with fish croquettes coated in crisp scales and a silky, smoky mash scattered with seeds (the wine pairing to this was sublime - a glorious Spanish Red tasting of smoked Ribena); tender 7 day-hung guinea fowl accompanied by a superb South African granache from Wellington; a potion of rhubarb served in a tall glass with a foam to cleanse the palate; a subtle herb sorbet (basil, tarragon and verbena) served with lemon curd custard - quite sublime with a sharp raspberry and calamari sorbet with white strawberries as a refreshing finisher; a white chocolate and cardamom bomb; and a going home gift of freshly baked brioche pastry to go with coffee next day - a delicious reminder of the night before.

Beynon is a cool Hackney resident running a very cool Hackney venue. That he finds time to be a loving father and husband on top of steering his culinary dream is amazing. He recruited one of his brigade when the pair of them were taking their kids out for a stroll and recognised each other and got talking. Great to live and work locally at such a fantastic restaurant. Thank you for wonderful evening."
Behind Restaurant,5.0,"This is the ultimate restaurant for all seafood lovers who want to experience a unique tasting menu using only the best products the UK waters have to offer.
My partner and I had a delicious anniversary celebration and we enjoyed every single bite of their seafood tasting menu - thank you team!"
Behind Restaurant,5.0,"Sublime. We had a great time, food was amazing and so were the staff. Weve been to Michelin Star places and often leave wallet lighter & thinking nothing more than 'it was ok'. Not here, here I felt like I had my first Michelin star experience. The food is art on a plate and each plate an explosion of flavour. Their wine paring is by far the most generous Ive ever had, we both left a little bit wobbly on our feet.

If you love seafood you will love this place."
Behind Restaurant,5.0,"We had dinner in this restaurant a few days ago- highly recommended place! Very affordable prices, nice and friendly waitresses. Definitely one of our favorite restaurant now! 10/10"
Behind Restaurant,5.0,"Very nice experience at Behind Restaurant.  From start to finish each dish is a new experience of tastes and flavors.
Each cooking is measured to perfection.
The dishes are balanced and respect each product.
Having less even worked at ""La Tante Claire"" with Pierre Kaufmann, at ""The Terrasse restaurant"" at the Dorchester, ""the Waterside Inn"", with Michel Roux and also at the ""Gravetye Manor"".
I can only congratulate chef Andy Beynon and  his entire team for the work accomplished.
Continue to work and respect the fresh products you serve us.
Once again congratulations for this wonderful moment."
Behind Restaurant,4.0,"1 Michelin star spot with a great sweeping wooden table top counter dining that seated 14 around it. Very close to brat at climpsons arch in London fields. Firstly the staff were all fantastic - the chefs served all the dishes and were really approachable and great to chat about the food and menu with. The sommelier was also particularly friendly and knowledgeable and just a lovely person. Really nice to see Andy Beynon himself taking time to chat with all the diners in the restaurant and clearly took pride in his food and the restaurant.

In terms of the food itself, it’s a surprise seafood focussed tasting menu (you get the menu at the end as a takeaway), with c.14 courses which means each is relatively small and ultimately very “fine dining” if you know what I mean, but not necessarily in a good way. Whilst everything was cooked well with ok flavours, it’s hard to classify many of the dishes as truly standout that you are going to be yearning for over the next few days/weeks/months or raving about to friends and family. It was all technically proficient cooking for sure but would love to see some more innovative ideas on the plate and more knockout flavours. Crab, hake, and guinea fowl dishes were the highlights for us. Total bill c.£208 for two with a couple of drinks each. Overall 13/20"
Behind Restaurant,5.0,Absolutely loved this place. Every course was amazing which is rare to hit it all and also very reasonably priced. Very seafood heavy but I love seafood and the mash was just ridiculous! Thank you for the best evening!
Behind Restaurant,5.0,"So lucky to be able to finally get a reservation!! Absolutely amazing, I had a wonderful time. All o the dishes were delightful. It was definitely an experience."
Behind Restaurant,5.0,Absolutely amazing!! The food was an excellent mix of interesting flavours. The staff were absolutely lovely & the wine pairings were perfect. Such a treat & worth every penny!!
Behind Restaurant,5.0,Loved our meal here - each dish was delicious and the whole open plan vibe of the restaurant made it feel really intimate. Not the sort of place I would visit frequently but an ideal place for a treat!
Behind Restaurant,5.0,"Food was absolutely incredible and overall a wonderful experience from Andy and his team. Personal and Intimate setting. A hidden gem in East London, everyone must go. A well deserved Michelin star!"
Behind Restaurant,5.0,Came here for friend’s birthday. Had very high expectations and it was decent. We were still hungry after the tasting lunch menu though 😂
Behind Restaurant,2.0,"Big disappointment

Portions are tasty but very small and I was still hungry after the 8 courses tasting menu. The chef proposed an extra dessert for customers who were still hungry like me. I thought it was going to be free but was charged extra.
The service is good but it was the first time I left a Michelin star restaurant hungry and wanting for more, even after spending 300 pounds for 2 people."
Behind Restaurant,5.0,10 courses served over 3 hours. Brilliant food and wine pairing as well as amazing service.
Behind Restaurant,5.0,Lovely space and atmosphere. Enjoyed the seating arrangement where you can watch the chat with the chefs. Enjoyed the fish based concept and the wine pairing was amazing.
Behind Restaurant,5.0,"East London is spoilt for choice with regards to fantastic eateries and Behind is another welcomed addition to the scene. Fantastic seafood focused tasting menu, and their sardine on toast something out of this world.  Cannot fault anything."
Behind Restaurant,5.0,"We had an incredible time at Behind with Andy, Jimmy and the crew.  The tasting lunch menu with wine pairing was simply sublime from start to finish - all I can say is just go."
Behind Restaurant,5.0,Wow fine dining at its very very best. The food the chef's served up were nothing more than spectacular. The staff were very friendly and polite. The atmosphere was perfect dining with friends. I can't wait to go back
Behind Restaurant,5.0,phenomenal!! andy gets the atmosphere and vibe perfect. great food served by the chefs in a casual laidback style - the team are great. the cooking is balanced and refined - exploring a few different cuisines (the mini-ramen was one of my …
Behind Restaurant,5.0,"Fantastic restaurant. Food was delicious and hot . The service was incredible. The staff was so approachable, nothing was to much trouble for them . The menu has plenty of choices . Will definitely be returning when in that area .
A must go to ."
Behind Restaurant,3.0,"Pros: The room design is unique and chefs will make you feel like a king with a fairly personalized service; flavours are pretty good; lunch menu is quite affordable too. Having said that, some cons you need to consider: 1) lots of downtime …"
Behind Restaurant,5.0,Superb. beyond/behind superb meal. Wonderful to watch the chefs prepare the food and serve it so deftly and in a chilled way. Fish and seafood for 2021. Book early and enjoy. Fully worth the price (and get the wine pairing).
Behind Restaurant,5.0,Food is exceptional. This restaurant has some of the freshest food I have ever tasted. The meat is top quality. I highly highly recommend this restaurant.
Behind Restaurant,5.0,One of the best fine dining/tasting menu I have ever had in London. The food was very tasty and creative. They served all types of seafood that I love. The time between dishes was perfect. The portion was just right. We left the restaurant comfortably full and happy. Highly recommended
Behind Restaurant,5.0,"Behind Restaurant is located in the heart of Sidworth. The waiter was impressively welcoming, knowledgeable of the menu and made expert suggestions. The food was great and really good value for money. The atmosphere of the restaurant was …"
Behind Restaurant,5.0,Fantastic restaurant with an amazing tasting menu and tasty wine pairing option. It is a great combination of a down-to-earth Hackney style and up market dining.
Behind Restaurant,5.0,"Absolutely excellent. Went for a friend’s birthday as a group of 3, it was sublime. Loved all of it"
Behind Restaurant,5.0,"We enjoyed the most wonderful dinner there. It was delicious, beautifully executed, and just superb. Every bite was joy-giving, and the execution was impressive and enhanced the experience. It is among the best restaurant experiences I have enjoyed (including among the Michelin rated). Thanks Andy and everyone for a wonderful evening!"
Behind Restaurant,5.0,"Great food
Exceptional service
It's rare to have head chef so involved in service and customer care. Really nice experience!"
Behind Restaurant,5.0,"One of the best fine dining experiences we've had. Saturday evening seating for a birthday treat, the atmosphere was a perfect blend of professionalism and friendliness, elegant yet relaxed and welcoming. The chefs and front of house …"
Behind Restaurant,5.0,"Pretty amazing place, seafood orientated tasting menu with really fresh different flavours… favourite was cod with mussel that is super strong, guinea fowl with mash and coated with guinea fowl skin … really worth trying !"
Behind Restaurant,5.0,"This bijou seafood restaurant is simply first class. With wine recommendations that compliment the dishes, eating here is an absolute joy.
It's lovely to observe talented chefs create masterpiece after masterpiece using …"
Behind Restaurant,5.0,"One of the best fine dining experiences we've had.  the atmosphere was a perfect blend of professionalism and friendliness, elegant yet relaxed and welcoming. The chefs and front of house presented the courses, and each course was consistently excellent. A really memorable evening"
Behind Restaurant,5.0,"Warm lighting and hospitality, delicious blends of taste. We indulged in their 6 course lunch tasting menu. Would highly recommend."
Behind Restaurant,5.0,Service was impeccable—attentive but never intrusive. The staff were knowledgeable about the menu and happy to recommend wine pairings from their impressive selection.
Behind Restaurant,5.0,"Truly outstanding. Course after course all delivered by the chefs themselves (along with an excellent sommelier).
Great environment and wonderful food."
Behind Restaurant,5.0,"Great restaurant with charming and passionate chef - great intimate experience, lovely fine dishes and superb service - one of the most lovely restaurants of London (and of East London for sure!)"
Behind Restaurant,5.0,"Such a great vibe and food is top notch. Loved the service style, the ambience and the 6 course lunch so much."
Behind Restaurant,5.0,"Very intimate atmosphere, you can see how your dishes are prepared, friendly and attentive staff and creative menu! If you are into sea food - this is your place to go :)"
Behind Restaurant,5.0,"I wanted to spend the evening somewhere in a beautiful place, so I decided to visit this restaurant. What was my surprise when I first went there. Everything is very beautiful, calm tones in the interior design, tables and chairs with sofas …"
Behind Restaurant,5.0,Wonderful dining experience in a relaxed atmosphere. All dishes tasted amazing by a friendly team of chefs and staff.
Behind Restaurant,3.0,"The 3 stars are for vibe, format and food presentation. Everyone in the restaurant starts at the same time with all the courses served at the same time, true fine dining setting. However, the food itself is not overwhelming for someone like …"
The Wolseley,,
The Wolseley,5.0,"Great place to visit! We went for afternoon tea and it was absolutely wonderful. Superb service, very attentive and friendly. The tea was delicious as were the different variations of sandwiches, salmon, chicken, cheddar. The scones were amazing as was the cheesecake. All in all definitely worth a visit, classy!"
The Wolseley,1.0,"Great decor.
Moderate food. Great tea.
Non existent service.

I felt that if you don't look or dress a certain way, you get treated differently.

Toilets don't flush properly.

They have a service charge which is discretionary but when we asked for it, the manager looked as if we wouldn't know what it meant. Keep an eye out.

And no, I would not go back there even if you paid me."
The Wolseley,5.0,Best to reserve a spot online so don't have to wait at all. The service was great and I really love the food. Will come back next for their afternoon tea.
The Wolseley,5.0,"Amazing spot for afternoon tea. Excellent scones, sandwiches and cakes - especially the chicken curry sandwich and the cheesecakes. Also highly recommend thier gin martinis."
The Wolseley,5.0,"Our visit to The Wolseley was absolutely wonderful. From the moment we arrived, the atmosphere felt elegant yet welcoming. We enjoyed a lovely brunch, followed later by afternoon tea, and everything exceeded our expectations. The coffee was rich and expertly prepared, and the afternoon tea was beautifully presented, with a perfect selection of sandwiches, scones, and pastries. What made the experience truly special was the impeccable service — attentive, warm, and thoughtful without ever feeling intrusive. Every detail was handled with care, making our visit truly memorable. We can’t wait to return."
